Visitor Arrivals by Nationality & Purpose of Visit to Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Africa,,,,,North America,,,,,,,,,,,,,,,,,,,,,,,,,South America,,,,,,,,,,,,,,,Oceania,,,,,,,,,,,,,,,,,,,,Stateless,,,,,Grand Total,,,,,,,,,,,,,,,,,,,
,,Africa Total,,,,,North America Total,,,,,U.S.A.,,,,,Canada,,,,,Mexico,,,,,North America Unclassified,,,,,South America Total,,,,,Brazil,,,,,South America Unclassified,,,,,Oceania Total,,,,,Australia,,,,,New Zealand,,,,,Oceania Unclassified,,,,,Stateless,,,,,Grand Total,,,,,,,,,,,,,,,,,,,
,,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,Total,Tourist,Business,Others,Short Excursion,,,,,,,,,,,,,,,
,Mar．,"2,003 ",739 ,552 ,712 ,,"93,467 ","65,268 ","21,341 ","6,858 ",,"75,506 ","50,763 ","19,050 ","5,693 ",,"15,132 ","12,486 ","1,799 ",847 ,,"2,276 ","1,752 ",352 ,172 ,,553 ,267 ,140 ,146 ,,"4,533 ","3,212 ",774 ,547 ,,"2,497 ","1,746 ",452 ,299 ,,"2,036 ","1,466 ",322 ,248 ,,"25,648 ","20,888 ","3,138 ","1,622 ",,"22,557 ","18,871 ","2,539 ","1,147 ",,"2,764 ","1,865 ",541 ,358 ,,327 ,152 ,58 ,117 ,,30 ,14 ,3,13 ,,"857,024 ","624,502 ","126,504 ","106,018 ",,,,,,,,,,,,,,,,
,Apr．,"1,927 ",745 ,563 ,619 ,,"86,277 ","60,768 ","21,006 ","4,503 ",,"69,565 ","47,159 ","18,711 ","3,695 ",,"13,966 ","11,526 ","1,837 ",603 ,,"2,144 ","1,714 ",337 ,93 ,,602 ,369 ,121 ,112 ,,"5,322 ","4,193 ",669 ,460 ,,"3,022 ","2,427 ",378 ,217 ,,"2,300 ","1,766 ",291 ,243 ,,"26,569 ","22,228 ","3,224 ","1,117 ",,"22,747 ","19,331 ","2,631 ",785 ,,"3,620 ","2,818 ",534 ,268 ,,202 ,79 ,59 ,64 ,,41 ,22 ,1,18 ,,"923,017 ","719,277 ","125,646 ","78,094 ",,,,,,,,,,,,,,,,
,May．,"3,984 ",822 ,775 ,"2,387 ",,"90,442 ","64,302 ","20,764 ","5,376 ",,"74,045 ","51,188 ","18,423 ","4,434 ",,"14,058 ","11,458 ","1,834 ",766 ,,"1,854 ","1,399 ",373 ,82 ,,485 ,257 ,134 ,94 ,,"4,694 ","3,380 ",891 ,423 ,,"2,324 ","1,630 ",481 ,213 ,,"2,370 ","1,750 ",410 ,210 ,,"19,087 ","14,391 ","3,531 ","1,165 ",,"16,050 ","12,302 ","2,923 ",825 ,,"2,838 ","2,004 ",561 ,273 ,,199 ,85 ,47 ,67 ,,54 ,20 ,2,32 ,,"875,408 ","676,551 ","128,235 ","70,622 ",,,,,,,,,,,,,,,,
,Jun．,"2,296 ",844 ,684 ,768 ,,"95,325 ","70,654 ","20,771 ","3,900 ",,"81,290 ","59,636 ","18,425 ","3,229 ",,"11,528 ","9,183 ","1,837 ",508 ,,"2,050 ","1,595 ",368 ,87 ,,457 ,240 ,141 ,76 ,,"3,613 ","2,461 ",733 ,419 ,,"1,963 ","1,346 ",422 ,195 ,,"1,650 ","1,115 ",311 ,224 ,,"21,152 ","17,012 ","3,197 ",943 ,,"17,509 ","14,251 ","2,582 ",676 ,,"3,157 ","2,402 ",566 ,189 ,,486 ,359 ,49 ,78 ,,34 ,25 ,4,5 ,,"901,066 ","720,877 ","126,044 ","54,145 ",,,,,,,,,,,,,,,,
,Jul．,"2,049 ",801 ,433 ,815 ,,"91,783 ","67,979 ","18,321 ","5,483 ",,"75,350 ","54,346 ","16,345 ","4,659 ",,"13,219 ","11,059 ","1,546 ",614 ,,"2,734 ","2,326 ",328 ,80 ,,480 ,248 ,102 ,130 ,,"4,478 ","3,447 ",618 ,413 ,,"2,738 ","2,178 ",334 ,226 ,,"1,740 ","1,269 ",284 ,187 ,,"20,317 ","15,950 ","3,054 ","1,313 ",,"16,190 ","12,747 ","2,507 ",936 ,,"3,679 ","2,932 ",484 ,263 ,,448 ,271 ,63 ,114 ,,39 ,26 ,1,12 ,,"1,003,032 ","819,985 ","120,915 ","62,132 ",,,,,,,,,,,,,,,,
,Aug．,"2,046 ",748 ,394 ,904 ,,"71,814 ","46,532 ","14,940 ","10,342 ",,"58,347 ","36,477 ","13,433 ","8,437 ",,"11,424 ","8,729 ","1,214 ","1,481 ",,"1,511 ","1,116 ",208 ,187 ,,532 ,210 ,85 ,237 ,,"3,258 ","2,164 ",467 ,627 ,,"1,678 ","1,072 ",266 ,340 ,,"1,580 ","1,092 ",201 ,287 ,,"13,409 ","9,080 ","2,461 ","1,868 ",,"10,553 ","7,212 ","2,014 ","1,327 ",,"2,619 ","1,791 ",383 ,445 ,,237 ,77 ,64 ,96 ,,30 ,18 ,2,10 ,,"906,379 ","716,059 ","94,015 ","96,305 ",,,,,,,,,,,,,,,,
,Sep．,"2,644 ",941 ,591 ,"1,112 ",,"75,580 ","46,704 ","22,265 ","6,611 ",,"61,261 ","36,095 ","19,890 ","5,276 ",,"11,326 ","8,590 ","1,848 ",888 ,,"2,276 ","1,721 ",346 ,209 ,,717 ,298 ,181 ,238 ,,"4,616 ","3,224 ",718 ,674 ,,"2,327 ","1,598 ",404 ,325 ,,"2,289 ","1,626 ",314 ,349 ,,"25,589 ","20,672 ","3,627 ","1,290 ",,"21,505 ","17,596 ","2,981 ",928 ,,"3,789 ","2,958 ",592 ,239 ,,295 ,118 ,54 ,123 ,,35 ,15 ,2,18 ,,"866,966 ","627,679 ","128,692 ","110,595 ",,,,,,,,,,,,,,,,
,Oct．,"2,536 ",872 ,702 ,962 ,,"90,939 ","62,051 ","24,195 ","4,693 ",,"73,731 ","48,426 ","21,527 ","3,778 ",,"14,011 ","11,304 ","2,090 ",617 ,,"2,477 ","1,963 ",395 ,119 ,,720 ,358 ,183 ,179 ,,"6,341 ","4,535 ",975 ,831 ,,"3,310 ","2,519 ",579 ,212 ,,"3,031 ","2,016 ",396 ,619 ,,"21,772 ","16,474 ","4,046 ","1,252 ",,"18,099 ","14,077 ","3,174 ",848 ,,"3,251 ","2,208 ",797 ,246 ,,422 ,189 ,75 ,158 ,,46 ,24 ,1,21 ,,"928,560 ","702,911 ","144,808 ","80,841 ",,,,,,,,,,,,,,,,
,Nov．,"2,265 ",734 ,697 ,834 ,,"80,786 ","52,490 ","23,709 ","4,587 ",,"65,228 ","40,730 ","20,710 ","3,788 ",,"12,896 ","9,965 ","2,386 ",545 ,,"2,031 ","1,477 ",451 ,103 ,,631 ,318 ,162 ,151 ,,"3,919 ","2,474 ","1,056 ",389 ,,"2,060 ","1,327 ",581 ,152 ,,"1,859 ","1,147 ",475 ,237 ,,"18,694 ","13,291 ","4,059 ","1,344 ",,"16,089 ","11,768 ","3,364 ",957 ,,"2,379 ","1,454 ",652 ,273 ,,226 ,69 ,43 ,114 ,,55 ,17 ,12,26 ,,"839,891 ","628,688 ","151,752 ","59,451 ",,,,,,,,,,,,,,,,
,Dec．,"1,689 ",773 ,385 ,531 ,,"85,004 ","63,889 ","16,339 ","4,776 ",,"68,208 ","49,417 ","14,777 ","4,014 ",,"14,562 ","12,607 ","1,339 ",616 ,,"1,842 ","1,616 ",156 ,70 ,,392 ,249 ,67 ,76 ,,"3,882 ","3,140 ",382 ,360 ,,"2,493 ","2,089 ",221 ,183 ,,"1,389 ","1,051 ",161 ,177 ,,"33,908 ","30,510 ","2,158 ","1,240 ",,"30,330 ","27,612 ","1,784 ",934 ,,"3,390 ","2,806 ",329 ,255 ,,188 ,92 ,45 ,51 ,,45 ,28 ,1,16 ,,"864,491 ","710,030 ","103,202 ","51,259 ",,,,,,,,,,,,,,,,
,2014　Jan．,"1,830 ",487 ,384 ,959 ,,"74,503 ","45,939 ","18,079 ","10,485 ",,"59,767 ","34,865 ","16,259 ","8,643 ",,"12,852 ","9,950 ","1,476 ","1,426 ",,"1,345 ",933 ,226 ,186 ,,539 ,191 ,118 ,230 ,,"3,355 ","2,068 ",485 ,802 ,,"1,887 ","1,174 ",308 ,405 ,,"1,468 ",894 ,177 ,397 ,,"40,928 ","36,702 ","2,272 ","1,954 ",,"37,367 ","34,135 ","1,800 ","1,432 ",,"3,366 ","2,509 ",425 ,432 ,,195 ,58 ,47 ,90 ,,35 ,16 ,2,17 ,,"944,009 ","730,519 ","108,493 ","104,997 ",,,,,,,,,,,,,,,,
,Feb．,"1,444 ",466 ,463 ,515 ,,"65,201 ","40,914 ","20,325 ","3,962 ",,"52,016 ","30,546 ","18,194 ","3,276 ",,"11,420 ","9,191 ","1,742 ",487 ,,"1,344 ",991 ,280 ,73 ,,421 ,186 ,109 ,126 ,,"2,716 ","1,778 ",541 ,397 ,,"1,315 ",787 ,314 ,214 ,,"1,401 ",991 ,227 ,183 ,,"29,567 ","25,698 ","3,086 ",783 ,,"26,589 ","23,434 ","2,569 ",586 ,,"2,804 ","2,201 ",460 ,143 ,,174 ,63 ,57 ,54 ,,38 ,19 ,,19 ,,"880,020 ","688,902 ","118,741 ","72,377 ",,,,,,,,,,,,,,,,
,Mar．,"2,578 ","1,094 ",666 ,818 ,,"100,043 ","69,723 ","23,363 ","6,957 ",,"80,929 ","54,393 ","20,780 ","5,756 ",,"16,079 ","13,282 ","1,954 ",843 ,,"2,461 ","1,739 ",484 ,238 ,,574 ,309 ,145 ,120 ,,"5,489 ","3,927 ",798 ,764 ,,"3,045 ","2,219 ",422 ,404 ,,"2,444 ","1,708 ",376 ,360 ,,"24,242 ","19,142 ","3,621 ","1,479 ",,"21,334 ","17,259 ","2,971 ","1,104 ",,"2,661 ","1,779 ",580 ,302 ,,247 ,104 ,70 ,73 ,,69 ,31 ,2,36 ,,"1,050,559 ","802,434 ","139,879 ","108,246 ",,,,,,,,,,,,,,,,
,Apr．,"2,697 ","1,463 ",549 ,685 ,,"107,388 ","81,670 ","20,644 ","5,074 ",,"85,298 ","62,661 ","18,397 ","4,240 ",,"17,782 ","15,355 ","1,813 ",614 ,,"3,582 ","3,206 ",272 ,104 ,,726 ,448 ,162 ,116 ,,"6,959 ","5,800 ",606 ,553 ,,"4,131 ","3,485 ",358 ,288 ,,"2,828 ","2,315 ",248 ,265 ,,"34,696 ","30,550 ","2,882 ","1,264 ",,"30,174 ","26,893 ","2,367 ",914 ,,"4,329 ","3,579 ",470 ,280 ,,193 ,78 ,45 ,70 ,,76 ,47 ,2,27 ,,"1,231,471 ","1,020,474 ","128,180 ","82,817 ",,,,,,,,,,,,,,,,
,May．,"2,436 ",897 ,703 ,836 ,,"99,419 ","72,683 ","21,016 ","5,720 ",,"80,373 ","56,888 ","18,770 ","4,715 ",,"15,951 ","13,411 ","1,777 ",763 ,,"2,532 ","2,087 ",331 ,114 ,,563 ,297 ,138 ,128 ,,"5,175 ","3,730 ",888 ,557 ,,"2,922 ","2,131 ",522 ,269 ,,"2,253 ","1,599 ",366 ,288 ,,"21,993 ","17,286 ","3,495 ","1,212 ",,"18,547 ","14,850 ","2,819 ",878 ,,"3,180 ","2,296 ",638 ,246 ,,266 ,140 ,38 ,88 ,,59 ,33 ,3,23 ,,"1,097,211 ","892,577 ","129,963 ","74,671 ",,,,,,,,,,,,,,,,
,Jun．,"2,175 ",785 ,674 ,716 ,,"103,636 ","78,195 ","20,985 ","4,456 ",,"87,870 ","65,395 ","18,720 ","3,755 ",,"12,722 ","10,426 ","1,801 ",495 ,,"2,512 ","2,067 ",333 ,112 ,,532 ,307 ,131 ,94 ,,"3,913 ","2,763 ",651 ,499 ,,"2,206 ","1,672 ",318 ,216 ,,"1,707 ","1,091 ",333 ,283 ,,"24,675 ","20,424 ","3,264 ",987 ,,"21,081 ","17,739 ","2,685 ",657 ,,"3,230 ","2,493 ",528 ,209 ,,364 ,192 ,51 ,121 ,,50 ,28 ,1,21 ,,"1,055,273 ","866,883 ","128,535 ","59,855 ",,,,,,,,,,,,,,,,
,Jul．,"2,092 ",969 ,442 ,681 ,,"102,832 ","78,324 ","18,859 ","5,649 ",,"82,937 ","61,296 ","16,830 ","4,811 ",,"15,763 ","13,549 ","1,574 ",640 ,,"3,537 ","3,115 ",328 ,94 ,,595 ,364 ,127 ,104 ,,"4,517 ","3,447 ",558 ,512 ,,"2,595 ","2,017 ",320 ,258 ,,"1,922 ","1,430 ",238 ,254 ,,"24,165 ","19,854 ","3,019 ","1,292 ",,"20,086 ","16,681 ","2,491 ",914 ,,"3,778 ","3,019 ",483 ,276 ,,301 ,154 ,45 ,102 ,,58 ,33 ,5,20 ,,"1,270,048 ","1,080,552 ","123,751 ","65,745 ",,,,,,,,,,,,,,,,
,Aug．,"2,295 ",857 ,434 ,"1,004 ",,"80,848 ","55,107 ","14,989 ","10,752 ",,"63,883 ","41,585 ","13,489 ","8,809 ",,"14,214 ","11,539 ","1,126 ","1,549 ",,"2,091 ","1,670 ",261 ,160 ,,660 ,313 ,113 ,234 ,,"3,939 ","2,683 ",590 ,666 ,,"2,128 ","1,419 ",364 ,345 ,,"1,811 ","1,264 ",226 ,321 ,,"16,199 ","11,577 ","2,743 ","1,879 ",,"13,089 ","9,575 ","2,225 ","1,289 ",,"2,864 ","1,913 ",465 ,486 ,,246 ,89 ,53 ,104 ,,40 ,24 ,2,14 ,,"1,109,569 ","903,919 ","100,213 ","105,437 ",,,,,,,,,,,,,,,,
,Sep．,"2,740 ",873 ,610 ,"1,257 ",,"87,602 ","58,080 ","22,771 ","6,751 ",,"69,301 ","43,550 ","20,256 ","5,495 ",,"14,531 ","11,702 ","1,920 ",909 ,,"2,954 ","2,385 ",388 ,181 ,,816 ,443 ,207 ,166 ,,"5,455 ","3,820 ",831 ,804 ,,"3,069 ","2,122 ",529 ,418 ,,"2,386 ","1,698 ",302 ,386 ,,"35,444 ","30,566 ","3,576 ","1,302 ",,"30,631 ","26,771 ","2,909 ",951 ,,"4,477 ","3,657 ",593 ,227 ,,336 ,138 ,74 ,124 ,,51 ,29 ,3,19 ,,"1,099,102 ","846,241 ","135,563 ","117,298 ",,,,,,,,,,,,,,,,
,Oct．,"3,488 ","1,601 ",995 ,892 ,,"104,152 ","74,787 ","24,290 ","5,075 ",,"82,512 ","57,189 ","21,339 ","3,984 ",,"17,675 ","14,627 ","2,295 ",753 ,,"3,206 ","2,571 ",479 ,156 ,,759 ,400 ,177 ,182 ,,"6,517 ","4,840 ","1,106 ",571 ,,"3,638 ","2,772 ",598 ,268 ,,"2,879 ","2,068 ",508 ,303 ,,"27,840 ","22,645 ","4,023 ","1,172 ",,"23,994 ","19,949 ","3,258 ",787 ,,"3,537 ","2,606 ",690 ,241 ,,309 ,90 ,75 ,144 ,,62 ,45 ,3,14 ,,"1,271,705 ","1,029,922 ","158,451 ","83,332 ",,,,,,,,,,,,,,,,
,Nov．,"2,777 ",973 ,809 ,995 ,,"92,743 ","63,268 ","24,478 ","4,997 ",,"73,243 ","47,805 ","21,347 ","4,091 ",,"16,184 ","13,049 ","2,478 ",657 ,,"2,617 ","2,046 ",462 ,109 ,,699 ,368 ,191 ,140 ,,"4,251 ","2,662 ","1,086 ",503 ,,"2,309 ","1,458 ",567 ,284 ,,"1,942 ","1,204 ",519 ,219 ,,"25,485 ","20,014 ","4,049 ","1,422 ",,"22,155 ","17,778 ","3,362 ","1,015 ",,"3,077 ","2,150 ",625 ,302 ,,253 ,86 ,62 ,105 ,,60 ,34 ,6,20 ,,"1,168,427 ","943,831 ","158,866 ","65,730 ",,,,,,,,,,,,,,,,
,Dec．,"1,784 ",912 ,401 ,471 ,,"93,950 ","73,130 ","16,327 ","4,493 ",,"73,539 ","54,902 ","14,859 ","3,778 ",,"17,692 ","15,924 ","1,194 ",574 ,,"2,255 ","1,989 ",193 ,73 ,,464 ,315 ,81 ,68 ,,"4,587 ","3,886 ",366 ,335 ,,"3,065 ","2,750 ",188 ,127 ,,"1,522 ","1,136 ",178 ,208 ,,"42,105 ","38,800 ","2,158 ","1,240 ",,"37,609 ","34,904 ","1,795 ",910 ,,"4,319 ","3,817 ",300 ,202 ,,177 ,79 ,46 ,52 ,,62 ,45 ,2,15 ,,"1,236,073 ","1,074,350 ","106,479 ","55,244 ",,,,,,,,,,,,,,,,
,2015　Jan．,"1,801 ",454 ,440 ,907 ,,"78,654 ","49,391 ","18,532 ","10,731 ",,"62,081 ","36,741 ","16,522 ","8,818 ",,"14,250 ","11,216 ","1,600 ","1,434 ",,"1,694 ","1,195 ",290 ,209 ,,629 ,239 ,120 ,270 ,,"3,998 ","2,535 ",564 ,899 ,,"2,303 ","1,496 ",350 ,457 ,,"1,695 ","1,039 ",214 ,442 ,,"52,692 ","48,196 ","2,495 ","2,001 ",,"48,583 ","45,035 ","2,046 ","1,502 ",,"3,932 ","3,108 ",390 ,434 ,,177 ,53 ,59 ,65 ,,53 ,29 ,2,22 ,,"1,218,393 ","978,476 ","122,506 ","117,411 ",,,,,,,,,,,,,,,,
,Feb．,"1,746 ",687 ,531 ,528 ,,"77,636 ","54,208 ","19,492 ","3,936 ",,"59,157 ","38,534 ","17,375 ","3,248 ",,"16,304 ","14,125 ","1,653 ",526 ,,"1,678 ","1,291 ",305 ,82 ,,497 ,258 ,159 ,80 ,,"3,257 ","2,370 ",533 ,354 ,,"1,709 ","1,230 ",306 ,173 ,,"1,548 ","1,140 ",227 ,181 ,,"33,925 ","30,175 ","2,890 ",860 ,,"30,303 ","27,198 ","2,444 ",661 ,,"3,474 ","2,927 ",405 ,142 ,,148 ,50 ,41 ,57 ,,61 ,34 ,2,25 ,,"1,386,982 ","1,207,242 ","114,641 ","65,099 ",,,,,,,,,,,,,,,,
,Mar．,"3,273 ","1,176 ",667 ,"1,430 ",,"121,592 ","89,782 ","24,015 ","7,795 ",,"95,609 ","67,718 ","21,357 ","6,534 ",,"21,638 ","18,802 ","1,996 ",840 ,,"3,561 ","2,837 ",488 ,236 ,,784 ,425 ,174 ,185 ,,"6,102 ","4,562 ",794 ,746 ,,"3,423 ","2,621 ",426 ,376 ,,"2,679 ","1,941 ",368 ,370 ,,"33,116 ","27,544 ","3,933 ","1,639 ",,"29,178 ","24,732 ","3,235 ","1,211 ",,"3,558 ","2,658 ",619 ,281 ,,380 ,154 ,79 ,147 ,,103 ,40 ,1,62 ,,"1,525,879 ","1,236,489 ","151,984 ","137,406 ",,,,,,,,,,,,,,,,
,Apr．,"2,689 ","1,478 ",546 ,665 ,,"121,420 ","95,484 ","20,938 ","4,998 ",,"95,891 ","73,311 ","18,523 ","4,057 ",,"21,868 ","19,295 ","1,919 ",654 ,,"2,931 ","2,484 ",317 ,130 ,,730 ,394 ,179 ,157 ,,"7,308 ","6,145 ",596 ,567 ,,"4,467 ","3,880 ",315 ,272 ,,"2,841 ","2,265 ",281 ,295 ,,"38,807 ","34,421 ","3,178 ","1,208 ",,"34,060 ","30,598 ","2,635 ",827 ,,"4,545 ","3,748 ",497 ,300 ,,202 ,75 ,46 ,81 ,,80 ,64 ,4,12 ,,"1,764,691 ","1,528,848 ","139,608 ","96,235 ",,,,,,,,,,,,,,,,
,May．,"2,567 ",996 ,617 ,954 ,,"116,842 ","88,514 ","21,913 ","6,415 ",,"92,184 ","67,739 ","19,278 ","5,167 ",,"20,708 ","17,743 ","2,069 ",896 ,,"3,229 ","2,668 ",406 ,155 ,,721 ,364 ,160 ,197 ,,"5,424 ","4,057 ",773 ,594 ,,"2,804 ","2,072 ",445 ,287 ,,"2,620 ","1,985 ",328 ,307 ,,"29,241 ","24,137 ","3,665 ","1,439 ",,"24,827 ","20,939 ","2,928 ",960 ,,"4,022 ","3,093 ",661 ,268 ,,392 ,105 ,76 ,211 ,,63 ,40 ,3,20 ,,"1,641,734 ","1,411,626 ","142,464 ","87,644 ",,,,,,,,,,,,,,,,
,Jun．,"2,093 ",811 ,557 ,725 ,,"122,846 ","97,457 ","21,017 ","4,372 ",,"102,103 ","79,723 ","18,753 ","3,627 ",,"16,725 ","14,520 ","1,702 ",503 ,,"3,356 ","2,800 ",422 ,134 ,,662 ,414 ,140 ,108 ,,"4,353 ","3,340 ",586 ,427 ,,"2,152 ","1,651 ",324 ,177 ,,"2,201 ","1,689 ",262 ,250 ,,"26,891 ","22,616 ","3,274 ","1,001 ",,"22,695 ","19,287 ","2,677 ",731 ,,"3,820 ","3,107 ",545 ,168 ,,376 ,222 ,52 ,102 ,,54 ,39 ,2,13 ,,"1,602,198 ","1,398,845 ","138,697 ","64,656 ",,,,,,,,,,,,,,,,
,Jul．,"3,222 ","2,018 ",456 ,748 ,,"123,765 ","100,157 ","17,667 ","5,941 ",,"98,201 ","77,537 ","15,728 ","4,936 ",,"19,767 ","17,663 ","1,432 ",672 ,,"4,790 ","4,312 ",346 ,132 ,,"1,007 ",645 ,161 ,201 ,,"6,684 ","5,627 ",527 ,530 ,,"3,697 ","3,118 ",302 ,277 ,,"2,987 ","2,509 ",225 ,253 ,,"30,061 ","25,716 ","3,115 ","1,230 ",,"25,396 ","21,991 ","2,501 ",904 ,,"4,344 ","3,564 ",531 ,249 ,,321 ,161 ,83 ,77 ,,73 ,52 ,4,17 ,,"1,918,356 ","1,712,803 ","131,296 ","74,257 ",,,,,,,,,,,,,,,,
,Aug．,"3,328 ","1,310 ",487 ,"1,531 ",,"98,376 ","70,074 ","16,893 ","11,409 ",,"76,926 ","52,375 ","15,199 ","9,352 ",,"17,758 ","14,950 ","1,249 ","1,559 ",,"2,826 ","2,275 ",314 ,237 ,,866 ,474 ,131 ,261 ,,"4,511 ","3,144 ",574 ,793 ,,"2,072 ","1,395 ",312 ,365 ,,"2,439 ","1,749 ",262 ,428 ,,"21,880 ","16,940 ","2,970 ","1,970 ",,"17,878 ","14,048 ","2,417 ","1,413 ",,"3,740 ","2,792 ",492 ,456 ,,262 ,100 ,61 ,101 ,,71 ,48 ,4,19 ,,"1,817,023 ","1,584,484 ","114,132 ","118,407 ",,,,,,,,,,,,,,,,
,Sep．,"3,046 ","1,059 ",577 ,"1,410 ",,"97,967 ","70,175 ","20,311 ","7,481 ",,"76,279 ","52,280 ","18,007 ","5,992 ",,"17,703 ","14,937 ","1,706 ","1,060 ",,"3,139 ","2,518 ",374 ,247 ,,846 ,440 ,224 ,182 ,,"5,734 ","4,273 ",629 ,832 ,,"2,795 ","2,024 ",341 ,430 ,,"2,939 ","2,249 ",288 ,402 ,,"40,356 ","35,154 ","3,703 ","1,499 ",,"34,712 ","30,618 ","3,013 ","1,081 ",,"5,299 ","4,422 ",618 ,259 ,,345 ,114 ,72 ,159 ,,65 ,42 ,3,20 ,,"1,612,208 ","1,346,488 ","134,254 ","131,466 ",,,,,,,,,,,,,,,,
,Oct．,"3,346 ","1,426 ",845 ,"1,075 ",,"122,333 ","90,947 ","26,501 ","4,885 ",,"96,208 ","68,824 ","23,423 ","3,961 ",,"21,902 ","18,934 ","2,330 ",638 ,,"3,319 ","2,681 ",522 ,116 ,,904 ,508 ,226 ,170 ,,"6,517 ","5,083 ",827 ,607 ,,"3,332 ","2,583 ",444 ,305 ,,"3,185 ","2,500 ",383 ,302 ,,"34,113 ","28,529 ","4,245 ","1,339 ",,"29,621 ","25,197 ","3,489 ",935 ,,"4,137 ","3,200 ",685 ,252 ,,355 ,132 ,71 ,152 ,,64 ,36 ,5,23 ,,"1,829,265 ","1,564,772 ","166,456 ","98,037 ",,,,,,,,,,,,,,,,
,Nov．,"2,681 ","1,175 ",765 ,741 ,,"113,534 ","82,810 ","25,543 ","5,181 ",,"88,707 ","62,363 ","22,103 ","4,241 ",,"20,797 ","17,463 ","2,640 ",694 ,,"3,115 ","2,397 ",579 ,139 ,,915 ,587 ,221 ,107 ,,"5,442 ","3,825 ","1,002 ",615 ,,"2,485 ","1,786 ",482 ,217 ,,"2,957 ","2,039 ",520 ,398 ,,"33,328 ","27,283 ","4,419 ","1,626 ",,"29,463 ","24,611 ","3,623 ","1,229 ",,"3,542 ","2,578 ",709 ,255 ,,323 ,94 ,87 ,142 ,,82 ,46 ,3,33 ,,"1,647,550 ","1,399,516 ","173,986 ","74,048 ",,,,,,,,,,,,,,,,
,Dec．,"2,126 ","1,223 ",357 ,546 ,,"115,641 ","95,666 ","15,232 ","4,743 ",,"89,912 ","72,248 ","13,754 ","3,910 ",,"21,970 ","20,186 ","1,161 ",623 ,,"3,170 ","2,812 ",224 ,134 ,,589 ,420 ,93 ,76 ,,"14,868 ","14,167 ",303 ,398 ,,"2,778 ","2,435 ",161 ,182 ,,"12,090 ","11,732 ",142 ,216 ,,"54,616 ","50,997 ","2,228 ","1,391 ",,"49,359 ","46,423 ","1,875 ","1,061 ",,"4,989 ","4,422 ",306 ,261 ,,268 ,152 ,47 ,69 ,,79 ,56 ,3,20 ,,"1,773,130 ","1,599,537 ","111,276 ","62,317 ",,,,,,,,,,,,,,,,
↑Final,2016　Jan．,"2,445 ",779 ,487 ,"1,179 ",,"96,753 ","65,826 ","19,143 ","11,784 ",,"75,909 ","49,255 ","17,066 ","9,588 ",,"17,681 ","14,545 ","1,544 ","1,592 ",,"2,288 ","1,656 ",346 ,286 ,,875 ,370 ,187 ,318 ,,"4,924 ","3,486 ",544 ,894 ,,"2,316 ","1,529 ",347 ,440 ,,"2,608 ","1,957 ",197 ,454 ,,"61,443 ","56,708 ","2,596 ","2,139 ",,"56,075 ","52,375 ","2,109 ","1,591 ",,"5,049 ","4,194 ",402 ,453 ,,319 ,139 ,85 ,95 ,,83 ,24 ,5,54 ,,"1,851,895 ","1,579,364 ","133,950 ","138,581 ",,,,,,,,,,,,,,,,
↓Preliminary,Feb．,"2,059 ",697 ,575 ,787 ,,"87,710 ","63,535 ","19,922 ","4,253 ",,"67,616 ","46,357 ","17,728 ","3,531 ",,"17,492 ","15,234 ","1,727 ",531 ,,"2,060 ","1,637 ",304 ,119 ,,542 ,307 ,163 ,72 ,,"4,270 ","3,249 ",561 ,460 ,,"1,577 ","1,017 ",321 ,239 ,,"2,693 ","2,232 ",240 ,221 ,,"39,982 ","35,589 ","3,387 ","1,006 ",,"35,858 ","32,245 ","2,855 ",758 ,,"3,885 ","3,249 ",471 ,165 ,,239 ,95 ,61 ,83 ,,69 ,36 ,5,28 ,,"1,891,375 ","1,670,948 ","127,568 ","92,859 ",,,,,,,,,,,,,,,,
